Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
15396,15.60,-990.60,-109.20
15414,0.00,-975.00,-93.60
15431,15.60,-967.20,-93.60
15449,39.00,-982.80,-109.20
15466,23.40,-990.60,-124.80
15500,15.60,-975.00,-101.40
15518,0.00,-741.00,-366.60
15544,15.60,-998.40,0.00
15561,241.80,-998.40,0.00
15578,171.60,-990.60,-93.60
15596,0.00,-967.20,-156.00
15613,-85.80,-951.60,-195.00
15631,0.00,-982.80,-101.40
15648,46.80,-998.40,-70.20
15665,23.40,-936.00,-93.60
15688,7.80,-920.40,-109.20
15706,39.00,-975.00,-195.00
15723,-85.80,-865.80,0.00
15740,-70.20,-1115.40,-202.80
15758,0.00,179.40,998.40
15775,-70.20,-475.80,499.20
15792,-124.80,-670.80,483.60
15810,-132.60,-1248.00,-304.20
15827,-70.20,-1216.80,-132.60
15845,-210.60,-967.20,117.00
15863,-124.80,-881.40,-101.40
15880,46.80,-1029.60,-117.00
15898,62.40,-1099.80,0.00
15915,78.00,-998.40,-249.60
15932,78.00,-998.40,-195.00
15950,0.00,-904.80,0.00
15967,0.00,-1029.60,0.00
15984,-23.40,-967.20,54.60
16006,7.80,-990.60,-210.60
16024,23.40,-967.20,-93.60
16041,78.00,-975.00,-148.20
16067,23.40,-928.20,-109.20
16085,31.20,-951.60,-140.40
16102,54.60,-967.20,-187.20
16120,46.80,-998.40,-101.40
16137,78.00,-936.00,-70.20
16154,93.60,-1021.80,-70.20
16172,117.00,-998.40,-140.40
16189,70.20,-811.20,-218.40
16207,85.80,-998.40,-179.40
16224,62.40,-928.20,-140.40
16242,15.60,-967.20,-101.40
16259,85.80,-936.00,-140.40
16277,7.80,-850.20,-117.00
16294,-78.00,-850.20,0.00
16322,15.60,-990.60,0.00
16345,62.40,-982.80,-163.80
16362,-23.40,-936.00,-202.80
16397,-70.20,-920.40,-132.60
16414,-101.40,-982.80,0.00
16431,31.20,-1092.00,-62.40
16449,-46.80,-967.20,0.00
16466,163.80,-998.40,-163.80
16484,257.40,-1029.60,-124.80
16501,31.20,-967.20,-187.20
16519,31.20,-959.40,-124.80
16546,0.00,-951.60,-85.80
16563,507.00,-1255.80,-507.00
16581,-226.20,-1131.00,171.60
16598,-62.40,-959.40,156.00
16616,-132.60,-982.80,-249.60
16633,-413.40,-647.40,226.20
16651,54.60,-600.60,54.60
16674,-468.00,-920.40,421.20
16691,670.80,1185.60,257.40
16709,-3494.40,1716.00,-2480.40
16727,-904.80,-2059.20,507.00
16744,1474.20,327.60,-163.80
16762,-881.40,-1318.20,-717.60
16779,-78.00,-4383.60,-4227.60
16797,3486.60,-3619.20,-702.00
16814,-850.20,4734.60,2480.40
16832,-226.20,-1411.80,772.20
16849,171.60,-1216.80,530.40
16867,0.00,-1029.60,0.00
16884,0.00,-982.80,117.00
16901,0.00,-1076.40,-234.00
16919,-54.60,-998.40,-101.40
16936,7.80,-1029.60,-117.00
16954,-39.00,-998.40,-109.20
16976,-54.60,-998.40,-140.40
16994,-54.60,-943.80,-85.80
17011,15.60,-936.00,-78.00
17029,0.00,-982.80,-62.40
17046,-78.00,-1029.60,-257.40
17064,124.80,-928.20,-491.40
17081,54.60,-772.20,-288.60
17099,-85.80,-748.80,0.00
17116,-78.00,-1302.60,-374.40
17134,-218.40,-943.80,312.00
17160,-195.00,-834.60,210.60
17177,-249.60,-1357.20,319.80
17195,54.60,-881.40,-452.40
17213,101.40,-826.80,0.00
17230,85.80,-897.00,-78.00
17247,70.20,-1029.60,-85.80
17281,0.00,-951.60,-124.80
17298,15.60,-998.40,-124.80
17332,31.20,-998.40,-124.80
17349,0.00,-967.20,-132.60
17366,7.80,-936.00,-132.60
17384,0.00,-998.40,-117.00
17401,0.00,-990.60,-124.80
17418,7.80,-982.80,-70.20
17436,7.80,-975.00,-101.40
17453,0.00,-990.60,-109.20
17470,0.00,-975.00,-156.00
17488,15.60,-982.80,-187.20
17505,0.00,-998.40,-148.20
17522,15.60,-967.20,-109.20
17549,0.00,-951.60,-148.20
17566,0.00,-951.60,-140.40
17584,23.40,-982.80,-163.80
17601,15.60,-1021.80,-39.00
17618,0.00,-982.80,-85.80
17636,23.40,-998.40,-85.80
17667,0.00,-928.20,-163.80
17685,0.00,-998.40,-101.40
17702,0.00,-975.00,-117.00
17719,0.00,-951.60,-70.20
17736,0.00,-928.20,-179.40
17754,0.00,-912.60,-117.00
17771,0.00,-943.80,-163.80
17788,0.00,-943.80,-179.40
17806,0.00,-975.00,-85.80
17823,0.00,-967.20,-62.40
17840,0.00,-975.00,-148.20
17858,0.00,-943.80,-124.80
17875,0.00,-982.80,-124.80
17892,0.00,-959.40,-163.80
17910,7.80,-975.00,-85.80
17927,0.00,-998.40,-124.80
17944,0.00,-936.00,-93.60
17962,-23.40,-951.60,-132.60
17985,0.00,-982.80,-70.20
18003,0.00,-998.40,-78.00
18020,0.00,-943.80,-124.80
18037,0.00,-975.00,-132.60
18055,0.00,-998.40,-124.80
18072,0.00,-975.00,-117.00
18089,0.00,-975.00,-163.80
18106,0.00,-943.80,-124.80
18124,0.00,-990.60,-124.80
18141,0.00,-982.80,-124.80
18175,0.00,-990.60,-163.80
18193,0.00,-982.80,-140.40
18210,0.00,-998.40,-124.80
18227,31.20,-982.80,-85.80
18245,23.40,-936.00,-156.00
18274,0.00,-990.60,-93.60
18291,0.00,-998.40,-148.20
18317,39.00,-1037.40,0.00
18334,-62.40,-959.40,-124.80
18358,23.40,-951.60,-241.80
18375,0.00,-998.40,-117.00
18393,-39.00,-982.80,-101.40
18410,0.00,-967.20,-140.40
18427,-39.00,-967.20,-109.20
18445,-39.00,-904.80,-101.40
18463,0.00,-975.00,-124.80
18480,15.60,-998.40,-101.40
18497,0.00,-975.00,-163.80
18515,23.40,-959.40,-101.40
18532,15.60,-998.40,-132.60
18559,0.00,-951.60,-109.20
18576,0.00,-912.60,-117.00
18594,0.00,-928.20,-109.20
18611,0.00,-998.40,-93.60
18628,0.00,-967.20,-132.60
18646,0.00,-990.60,-148.20
18663,0.00,-975.00,-117.00
18686,0.00,-982.80,-93.60
18704,0.00,-943.80,-132.60
18721,0.00,-951.60,-124.80
18738,0.00,-951.60,-132.60
18756,0.00,-967.20,-109.20
18773,-54.60,-1131.00,-288.60
18790,-163.80,-912.60,0.00
18808,0.00,-1029.60,-156.00
18825,23.40,-936.00,-85.80
18843,15.60,-1053.00,-101.40
18860,31.20,-959.40,-124.80
18878,23.40,-967.20,-156.00
18895,7.80,-943.80,-39.00
18913,23.40,-967.20,-78.00
18930,0.00,-998.40,-163.80
18948,15.60,-998.40,-171.60
18965,0.00,-982.80,-124.80
18982,-265.20,-920.40,-163.80
19006,-78.00,-959.40,-187.20
19024,46.80,-975.00,-117.00
19041,54.60,-951.60,-93.60
19075,93.60,-920.40,-93.60
19092,62.40,-975.00,-117.00
19110,23.40,-936.00,-132.60
19127,31.20,-943.80,-210.60
19145,0.00,-865.80,-335.40
19162,-46.80,-998.40,-171.60
19180,-132.60,-904.80,-171.60
19208,-101.40,-998.40,-117.00
19226,7.80,-1053.00,-148.20
19243,31.20,-1060.80,-109.20
19261,46.80,-975.00,-156.00
19278,46.80,-982.80,-101.40
19296,23.40,-998.40,-210.60
19314,0.00,-943.80,-117.00
19337,31.20,-967.20,-156.00
19354,23.40,-982.80,-117.00
19372,7.80,-998.40,-132.60
19390,0.00,-998.40,-187.20
19407,0.00,-998.40,-124.80
19424,7.80,-982.80,-163.80
19442,0.00,-998.40,-148.20
19468,0.00,-982.80,-93.60
19485,7.80,-1092.00,-187.20
19503,-39.00,-912.60,-54.60
19520,0.00,-990.60,-54.60
19538,0.00,-1029.60,-148.20
19577,0.00,-967.20,-101.40
19594,0.00,-982.80,-109.20
19612,0.00,-967.20,-163.80
19629,0.00,-959.40,-140.40
19647,15.60,-982.80,-101.40
19664,15.60,-967.20,-93.60
19688,7.80,-998.40,-132.60
19705,15.60,-959.40,-93.60
19723,7.80,-951.60,-132.60
19740,15.60,-975.00,-117.00
19758,0.00,-998.40,-124.80
19775,23.40,-982.80,-124.80
19793,0.00,-982.80,-124.80
19810,-70.20,-967.20,-117.00
19828,-132.60,-982.80,-109.20
19845,0.00,-982.80,-93.60
19863,0.00,-951.60,-85.80
19880,7.80,-975.00,-70.20
19898,7.80,-967.20,-132.60
19915,0.00,-975.00,-85.80
19932,0.00,-975.00,-85.80
19950,-46.80,-951.60,-124.80
19984,0.00,-951.60,-117.00
20001,0.00,-975.00,-54.60
20018,-39.00,-982.80,-93.60
20042,0.00,-920.40,-109.20
20059,0.00,-998.40,-109.20
20077,0.00,-990.60,-117.00
20094,0.00,-982.80,-62.40
20111,7.80,-975.00,-78.00
20129,0.00,-982.80,-109.20
20157,0.00,-951.60,-117.00
20175,0.00,-975.00,-109.20
20192,0.00,-990.60,-117.00
20209,0.00,-951.60,-101.40
20227,0.00,-998.40,-85.80
20244,0.00,-959.40,-85.80
20261,0.00,-959.40,-117.00
20279,0.00,-967.20,-156.00
20296,-39.00,-951.60,-132.60
20314,0.00,-982.80,-124.80
20331,0.00,-967.20,-109.20
20348,7.80,-1014.00,-70.20
20372,0.00,-936.00,-78.00
20389,15.60,-998.40,-124.80
20407,0.00,-967.20,-101.40
20424,0.00,-975.00,-124.80
20441,0.00,-951.60,-85.80
