Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
18094,0.00,-951.60,85.80
18114,0.00,-951.60,54.60
18135,15.60,-998.40,62.40
18156,23.40,-982.80,78.00
18177,0.00,-951.60,23.40
18197,39.00,-951.60,85.80
18218,0.00,-975.00,54.60
18238,0.00,-975.00,70.20
18266,31.20,-982.80,117.00
18286,15.60,-975.00,46.80
18308,0.00,-990.60,62.40
18327,15.60,-975.00,78.00
18349,0.00,-990.60,70.20
18368,23.40,-967.20,85.80
18390,15.60,-982.80,78.00
18410,0.00,-951.60,85.80
18432,15.60,-990.60,70.20
18451,0.00,-975.00,54.60
18473,31.20,-998.40,62.40
18493,0.00,-943.80,54.60
18514,0.00,-959.40,85.80
18534,15.60,-959.40,39.00
18555,0.00,-967.20,70.20
18575,15.60,-967.20,70.20
18597,0.00,-951.60,54.60
18616,46.80,-998.40,70.20
18638,23.40,-990.60,93.60
18665,46.80,-982.80,117.00
18686,15.60,-967.20,85.80
18706,23.40,-959.40,101.40
18727,0.00,-998.40,124.80
18748,85.80,-1014.00,78.00
18768,-101.40,-998.40,23.40
18789,54.60,-990.60,54.60
18810,0.00,-998.40,156.00
18831,0.00,-920.40,93.60
18851,0.00,-951.60,23.40
18872,23.40,-998.40,62.40
18892,-62.40,-1903.20,491.40
18913,78.00,-998.40,171.60
18933,23.40,-1037.40,187.20
18954,31.20,-811.20,202.80
18974,-374.40,-1786.20,2035.80
18995,0.00,-1053.00,499.20
19015,0.00,-967.20,156.00
19044,-132.60,-951.60,140.40
19064,-148.20,-881.40,109.20
19098,0.00,-795.60,-62.40
19154,54.60,-951.60,109.20
19176,124.80,-975.00,54.60
19196,101.40,-943.80,46.80
19218,-124.80,-998.40,39.00
19237,-124.80,-865.80,62.40
19259,39.00,-1068.60,117.00
19279,62.40,-982.80,46.80
19301,15.60,-998.40,70.20
19321,0.00,-780.00,124.80
19342,0.00,-1014.00,31.20
19362,0.00,-982.80,70.20
19383,93.60,-998.40,78.00
19403,85.80,-967.20,117.00
19425,0.00,-982.80,70.20
19444,0.00,-998.40,70.20
19466,31.20,-975.00,78.00
19493,23.40,-928.20,109.20
19514,62.40,-998.40,93.60
19535,0.00,-982.80,78.00
19555,7.80,-951.60,85.80
19576,39.00,-998.40,0.00
19596,23.40,-975.00,85.80
19617,39.00,-998.40,62.40
19638,39.00,-998.40,39.00
19659,0.00,-936.00,54.60
19679,179.40,-1357.20,54.60
19700,0.00,-1053.00,140.40
19721,46.80,-990.60,-101.40
19742,62.40,-998.40,93.60
19762,124.80,-1021.80,0.00
19783,7.80,-982.80,117.00
19804,0.00,-951.60,117.00
19824,7.80,-975.00,93.60
19845,0.00,-975.00,70.20
19866,109.20,-1021.80,46.80
19892,-39.00,-967.20,117.00
19914,54.60,-998.40,54.60
19934,54.60,-936.00,109.20
19956,0.00,-936.00,78.00
19975,23.40,-975.00,117.00
19997,31.20,-998.40,78.00
20017,-46.80,-943.80,101.40
20039,0.00,-998.40,23.40
20058,31.20,-990.60,62.40
20080,7.80,-951.60,54.60
20100,39.00,-936.00,85.80
20122,78.00,-998.40,140.40
20142,15.60,-967.20,124.80
20201,0.00,-982.80,124.80
20220,23.40,-951.60,85.80
20242,0.00,-975.00,70.20
20261,0.00,-936.00,85.80
20283,15.60,-982.80,46.80
20303,23.40,-990.60,117.00
20331,0.00,-975.00,85.80
20351,39.00,-982.80,78.00
20372,0.00,-842.40,101.40
20393,54.60,-975.00,117.00
20414,0.00,-928.20,156.00
20434,31.20,-959.40,101.40
20455,54.60,-975.00,23.40
20476,0.00,-951.60,163.80
20497,54.60,-1006.20,85.80
20518,7.80,-951.60,93.60
20538,15.60,-951.60,109.20
20559,46.80,-990.60,46.80
20580,46.80,-975.00,39.00
20601,31.20,-951.60,93.60
20621,0.00,-936.00,132.60
20642,7.80,-951.60,85.80
20663,54.60,-889.20,101.40
20684,31.20,-959.40,70.20
20710,23.40,-936.00,85.80
20732,54.60,-982.80,85.80
20752,23.40,-959.40,109.20
20774,54.60,-967.20,109.20
20793,0.00,-959.40,93.60
20815,54.60,-998.40,31.20
20835,23.40,-951.60,117.00
20857,15.60,-990.60,117.00
20876,46.80,-967.20,117.00
20898,0.00,-982.80,101.40
20918,46.80,-959.40,54.60
20940,31.20,-975.00,46.80
20959,23.40,-998.40,124.80
20981,39.00,-951.60,109.20
21001,15.60,-967.20,93.60
21023,0.00,-975.00,70.20
21042,0.00,-959.40,101.40
21064,15.60,-982.80,93.60
21083,15.60,-998.40,93.60
21111,46.80,-982.80,124.80
21132,15.60,-959.40,70.20
21153,54.60,-951.60,62.40
21174,0.00,-951.60,124.80
21230,0.00,-975.00,171.60
21250,0.00,-967.20,132.60
21271,23.40,-936.00,109.20
21292,15.60,-943.80,85.80
21312,15.60,-982.80,78.00
21333,0.00,-982.80,62.40
21353,31.20,-998.40,78.00
21374,23.40,-998.40,46.80
21395,46.80,-990.60,39.00
21416,0.00,-943.80,70.20
21436,46.80,-975.00,62.40
21457,15.60,-936.00,117.00
21477,70.20,-998.40,85.80
21498,0.00,-943.80,132.60
21519,0.00,-959.40,117.00
21546,7.80,-998.40,117.00
21566,54.60,-990.60,31.20
21587,31.20,-967.20,78.00
21607,70.20,-998.40,39.00
21629,15.60,-990.60,62.40
21648,0.00,-975.00,101.40
21669,23.40,-959.40,101.40
21689,15.60,-967.20,23.40
21710,0.00,-951.60,117.00
21730,15.60,-982.80,124.80
21752,31.20,-998.40,31.20
21771,23.40,-982.80,109.20
21809,46.80,-967.20,148.20
21828,15.60,-975.00,62.40
21848,46.80,-936.00,78.00
21868,23.40,-943.80,101.40
