Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
16291,-171.60,499.20,436.80
16308,-522.60,1739.40,647.40
16335,585.00,1310.40,23.40
16353,-1287.00,9625.20,335.40
16371,-3510.00,7027.80,-1131.00
16388,-2410.20,5545.80,-616.20
16406,709.80,-1591.20,1427.40
16424,-873.60,873.60,951.60
16442,951.60,-1411.80,803.40
16459,117.00,1037.40,-109.20
16477,54.60,1060.80,46.80
16506,226.20,1279.20,218.40
16530,234.00,951.60,-78.00
16548,-70.20,1248.00,7.80
16565,-39.00,967.20,187.20
16583,0.00,928.20,-187.20
16600,78.00,889.20,-124.80
16618,39.00,1037.40,124.80
16636,117.00,1029.60,54.60
16654,85.80,1029.60,78.00
16671,132.60,1029.60,78.00
16689,15.60,1014.00,39.00
16707,78.00,1006.20,54.60
16724,23.40,1029.60,78.00
16742,23.40,998.40,93.60
16760,31.20,1006.20,15.60
16777,85.80,1021.80,93.60
16795,54.60,998.40,78.00
16813,93.60,998.40,7.80
16845,210.60,998.40,70.20
16863,0.00,1006.20,62.40
16886,23.40,1029.60,85.80
16904,0.00,1021.80,62.40
16921,39.00,967.20,15.60
16939,39.00,998.40,78.00
16957,54.60,967.20,78.00
16974,54.60,1045.20,7.80
16992,46.80,873.60,0.00
17009,39.00,951.60,249.60
17027,93.60,998.40,62.40
17044,39.00,1014.00,163.80
17062,46.80,1029.60,7.80
17080,54.60,1076.40,0.00
17097,85.80,998.40,46.80
17115,62.40,1037.40,46.80
17132,54.60,842.40,241.80
17150,54.60,1060.80,179.40
17168,78.00,889.20,78.00
17185,54.60,1037.40,31.20
17203,54.60,1014.00,62.40
17245,54.60,1006.20,124.80
17271,85.80,1014.00,31.20
17288,62.40,1006.20,31.20
17306,46.80,1021.80,7.80
17324,54.60,1014.00,101.40
17341,54.60,998.40,148.20
17368,46.80,1045.20,70.20
17386,54.60,1014.00,78.00
17403,39.00,998.40,78.00
17433,39.00,1014.00,54.60
17450,85.80,998.40,85.80
17468,31.20,1021.80,23.40
17485,31.20,1006.20,78.00
17503,54.60,1029.60,93.60
17520,54.60,1014.00,78.00
17538,62.40,998.40,62.40
17556,0.00,1029.60,78.00
17573,62.40,998.40,31.20
17591,78.00,998.40,39.00
17608,78.00,998.40,85.80
17632,54.60,998.40,78.00
17649,54.60,1014.00,70.20
17667,54.60,1053.00,85.80
17685,23.40,1014.00,78.00
17702,46.80,1029.60,85.80
17720,54.60,1014.00,54.60
17737,78.00,1006.20,124.80
17755,0.00,998.40,577.20
17772,39.00,1084.20,202.80
17805,39.00,998.40,54.60
17823,23.40,1029.60,39.00
17840,46.80,998.40,31.20
17858,46.80,998.40,46.80
17875,46.80,1037.40,23.40
17893,23.40,1021.80,101.40
17911,46.80,998.40,93.60
17928,23.40,1029.60,62.40
17946,23.40,1021.80,85.80
17964,0.00,1045.20,54.60
17987,23.40,1006.20,93.60
18004,54.60,1014.00,78.00
18022,15.60,1006.20,23.40
18040,39.00,1014.00,70.20
18057,7.80,998.40,0.00
18075,31.20,998.40,62.40
18092,31.20,1006.20,15.60
18110,31.20,998.40,31.20
18127,62.40,998.40,62.40
18145,85.80,1029.60,46.80
18163,85.80,1029.60,93.60
18180,54.60,1014.00,85.80
18198,54.60,1029.60,54.60
18215,0.00,1029.60,39.00
18233,0.00,1021.80,39.00
18250,23.40,1014.00,70.20
18268,0.00,1014.00,78.00
18285,39.00,998.40,23.40
18303,46.80,998.40,39.00
18338,31.20,998.40,0.00
18355,54.60,998.40,62.40
18373,46.80,998.40,70.20
18400,54.60,1045.20,39.00
18417,46.80,1029.60,70.20
18443,46.80,998.40,31.20
18461,46.80,998.40,54.60
18479,7.80,1053.00,23.40
18496,15.60,998.40,31.20
18514,23.40,1029.60,70.20
18531,7.80,1021.80,39.00
18549,23.40,1045.20,46.80
18566,46.80,1037.40,46.80
18584,93.60,1006.20,39.00
18601,78.00,998.40,62.40
18619,23.40,998.40,54.60
18636,-109.20,998.40,39.00
18654,-163.80,1060.80,54.60
18671,0.00,1037.40,93.60
18695,31.20,951.60,109.20
18712,0.00,1014.00,54.60
18745,54.60,1014.00,54.60
18763,7.80,967.20,39.00
18780,0.00,1021.80,23.40
18797,54.60,1029.60,46.80
18815,62.40,943.80,85.80
18833,78.00,1014.00,46.80
18850,78.00,1014.00,46.80
18868,54.60,1029.60,15.60
18885,39.00,1014.00,70.20
18903,109.20,998.40,70.20
18921,93.60,998.40,62.40
18938,0.00,975.00,62.40
18956,31.20,1014.00,31.20
18973,46.80,1006.20,39.00
18991,0.00,1029.60,31.20
19008,0.00,1029.60,46.80
19026,15.60,1006.20,23.40
19043,117.00,998.40,117.00
19067,0.00,1021.80,15.60
19084,0.00,1006.20,62.40
19102,0.00,1045.20,46.80
19119,0.00,1021.80,62.40
19136,7.80,1021.80,23.40
19154,46.80,998.40,39.00
19171,46.80,959.40,7.80
19189,15.60,1014.00,70.20
19207,31.20,998.40,62.40
19224,23.40,1014.00,46.80
19242,7.80,1014.00,62.40
19271,7.80,1014.00,15.60
19289,0.00,1045.20,23.40
19306,31.20,1021.80,39.00
19324,7.80,998.40,15.60
19342,0.00,998.40,62.40
19359,23.40,1021.80,70.20
19377,62.40,1021.80,23.40
19394,54.60,998.40,62.40
19427,15.60,1021.80,23.40
19445,7.80,998.40,46.80
19462,0.00,1006.20,46.80
19480,39.00,1037.40,46.80
19497,78.00,998.40,39.00
