Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
18930,62.40,998.40,0.00
18950,0.00,1014.00,0.00
18972,0.00,1029.60,54.60
18992,15.60,1060.80,46.80
19014,15.60,1045.20,0.00
19035,148.20,1014.00,0.00
19057,-62.40,1053.00,-101.40
19077,15.60,1021.80,0.00
19100,7.80,1006.20,39.00
19120,0.00,1006.20,0.00
19142,7.80,1060.80,15.60
19162,31.20,1045.20,0.00
19185,0.00,1021.80,62.40
19205,-70.20,1076.40,117.00
19227,0.00,1053.00,0.00
19247,46.80,998.40,-62.40
19269,109.20,1029.60,-62.40
19289,7.80,1068.60,0.00
19312,0.00,1076.40,-117.00
19339,15.60,1029.60,0.00
19360,15.60,998.40,0.00
