Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
18924,15.60,975.00,109.20
18947,31.20,1060.80,163.80
18967,23.40,1060.80,54.60
18990,0.00,1006.20,62.40
19017,0.00,1006.20,70.20
19038,0.00,1076.40,101.40
19059,0.00,998.40,109.20
19080,0.00,1053.00,46.80
19102,0.00,1014.00,93.60
19123,0.00,1006.20,148.20
19144,0.00,998.40,93.60
19165,0.00,998.40,93.60
19186,7.80,1029.60,117.00
19207,31.20,998.40,140.40
19229,31.20,936.00,62.40
19250,78.00,1060.80,124.80
19272,93.60,998.40,109.20
19293,0.00,1053.00,93.60
19314,23.40,1201.20,280.80
19335,-46.80,1029.60,491.40
19357,-62.40,1177.80,405.60
19378,0.00,1099.80,148.20
19399,0.00,1006.20,124.80
19426,-39.00,998.40,218.40
19449,-46.80,1045.20,117.00
19469,0.00,1029.60,117.00
19491,-39.00,1014.00,109.20
19511,0.00,1029.60,124.80
19533,15.60,1021.80,85.80
19554,0.00,982.80,78.00
19576,0.00,1021.80,132.60
19596,0.00,1021.80,70.20
19618,31.20,1014.00,140.40
19638,54.60,1045.20,117.00
19661,39.00,1006.20,117.00
19681,0.00,1014.00,54.60
19703,15.60,998.40,101.40
19724,78.00,998.40,171.60
19746,62.40,998.40,46.80
19766,7.80,1037.40,85.80
19788,31.20,998.40,156.00
19809,15.60,951.60,93.60
19837,0.00,998.40,62.40
19859,0.00,1021.80,124.80
19879,0.00,1045.20,117.00
19901,-62.40,1021.80,85.80
19922,0.00,998.40,156.00
19943,7.80,1006.20,117.00
19964,39.00,1060.80,140.40
19986,23.40,1021.80,132.60
20007,0.00,982.80,124.80
20028,78.00,1006.20,124.80
20049,39.00,1014.00,101.40
20071,-62.40,1021.80,85.80
20092,-140.40,717.60,1248.00
20113,-46.80,1123.20,124.80
20134,-39.00,936.00,93.60
20156,23.40,936.00,93.60
20177,46.80,1021.80,85.80
20198,7.80,1014.00,117.00
20238,-46.80,1006.20,124.80
20265,46.80,1014.00,78.00
20285,0.00,1053.00,46.80
20307,7.80,936.00,62.40
20327,0.00,1029.60,93.60
20349,70.20,1099.80,39.00
20369,39.00,1146.60,78.00
20392,0.00,1006.20,163.80
20412,-31.20,1029.60,117.00
20434,46.80,967.20,140.40
20454,23.40,1154.40,187.20
20477,23.40,998.40,-249.60
20497,-101.40,998.40,101.40
20519,46.80,1060.80,0.00
20540,70.20,1014.00,54.60
20562,31.20,1021.80,124.80
20582,23.40,951.60,117.00
20605,78.00,1014.00,109.20
20625,54.60,967.20,179.40
20653,0.00,1021.80,163.80
20675,0.00,998.40,124.80
20696,-70.20,998.40,117.00
20717,-78.00,998.40,156.00
20738,85.80,975.00,78.00
20760,62.40,1006.20,78.00
20781,46.80,1029.60,78.00
20802,0.00,1014.00,93.60
20823,-39.00,1021.80,85.80
20845,54.60,920.40,117.00
20866,117.00,1216.80,148.20
20887,46.80,998.40,140.40
20909,101.40,1076.40,85.80
20930,46.80,1006.20,124.80
20951,-85.80,1029.60,148.20
20973,-234.00,998.40,124.80
20994,-156.00,1060.80,78.00
21015,-117.00,1029.60,210.60
21037,0.00,982.80,117.00
21065,148.20,1006.20,85.80
21085,163.80,1021.80,148.20
21107,171.60,1029.60,148.20
21128,171.60,998.40,195.00
21150,46.80,959.40,-93.60
21170,-101.40,1014.00,210.60
21193,-101.40,982.80,171.60
21213,-101.40,998.40,70.20
21235,0.00,998.40,70.20
21255,0.00,998.40,109.20
21277,7.80,1006.20,148.20
21297,124.80,1006.20,70.20
21320,46.80,998.40,101.40
21340,109.20,1060.80,101.40
21362,78.00,998.40,124.80
21382,109.20,1411.80,-288.60
21405,0.00,998.40,124.80
21425,0.00,998.40,163.80
21453,46.80,998.40,109.20
21474,7.80,1053.00,117.00
21495,0.00,1045.20,148.20
21516,0.00,1006.20,85.80
21537,0.00,1053.00,78.00
21557,23.40,998.40,93.60
