Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
14823,-132.60,-936.00,-195.00
14841,-101.40,-975.00,-140.40
14864,-109.20,-967.20,-124.80
14882,-132.60,-936.00,-156.00
14899,-132.60,-936.00,-140.40
14917,-132.60,-967.20,-132.60
14935,-101.40,-967.20,-156.00
14952,-156.00,-943.80,-187.20
14970,-78.00,-982.80,-140.40
14988,-132.60,-967.20,-148.20
15021,-156.00,-920.40,-163.80
15038,-132.60,-936.00,-156.00
15056,-132.60,-982.80,-132.60
15074,-140.40,-990.60,-187.20
15091,-132.60,-951.60,-148.20
15109,-156.00,-951.60,-171.60
15126,-132.60,-998.40,-163.80
15144,-148.20,-951.60,-163.80
15187,-171.60,-943.80,-163.80
15205,-148.20,-943.80,-163.80
15231,-140.40,-943.80,-163.80
15249,-109.20,-951.60,-156.00
15266,-140.40,-943.80,-156.00
15293,-132.60,-936.00,-132.60
15311,-140.40,-943.80,-163.80
15329,-93.60,-975.00,-156.00
15346,-140.40,-951.60,-163.80
15364,-132.60,-936.00,-140.40
15382,-156.00,-975.00,-187.20
15399,-132.60,-959.40,-140.40
15417,-148.20,-951.60,-187.20
15434,-132.60,-951.60,-140.40
15452,-132.60,-990.60,-148.20
15470,-132.60,-975.00,-195.00
15487,-132.60,-959.40,-156.00
15511,-163.80,-959.40,-132.60
15529,-148.20,-943.80,-148.20
15558,-148.20,-943.80,-163.80
15576,-109.20,-967.20,-148.20
15593,-109.20,-982.80,-156.00
15611,-132.60,-951.60,-132.60
15629,-117.00,-982.80,-140.40
15646,-132.60,-982.80,-148.20
15664,-148.20,-943.80,-179.40
15681,-140.40,-943.80,-163.80
15699,-117.00,-975.00,-156.00
15717,-101.40,-920.40,-117.00
15734,-132.60,-990.60,-187.20
15752,-140.40,-982.80,-156.00
15770,-132.60,-967.20,-179.40
15787,-140.40,-943.80,-148.20
15811,-171.60,-959.40,-187.20
15828,-132.60,-936.00,-156.00
15846,-140.40,-975.00,-148.20
15863,-132.60,-951.60,-140.40
15881,-101.40,-982.80,-148.20
15899,-171.60,-975.00,-187.20
15916,-124.80,-982.80,-156.00
15934,-140.40,-959.40,-171.60
15951,-171.60,-975.00,-187.20
15984,-163.80,-928.20,-163.80
16002,-124.80,-975.00,-187.20
16019,-132.60,-920.40,-148.20
16037,-132.60,-951.60,-156.00
16054,-140.40,-990.60,-171.60
16072,-156.00,-920.40,-210.60
16090,-156.00,-912.60,-163.80
16107,-132.60,-951.60,-156.00
16131,-148.20,-943.80,-132.60
16148,-132.60,-951.60,-148.20
16166,-109.20,-959.40,-109.20
16183,-132.60,-967.20,-132.60
16201,-132.60,-943.80,-163.80
16219,-140.40,-959.40,-187.20
16236,-132.60,-951.60,-140.40
16254,-140.40,-959.40,-148.20
16271,-132.60,-967.20,-148.20
16289,-140.40,-959.40,-179.40
16316,-140.40,-951.60,-156.00
16334,-140.40,-943.80,-171.60
16351,-148.20,-943.80,-140.40
16369,-132.60,-920.40,-163.80
16395,-179.40,-959.40,-163.80
16413,-101.40,-982.80,-187.20
16436,-148.20,-943.80,-156.00
16454,-163.80,-936.00,-163.80
16483,-132.60,-936.00,-101.40
16501,-109.20,-975.00,-140.40
16519,-156.00,-943.80,-148.20
16536,-140.40,-936.00,-140.40
16554,-132.60,-998.40,-140.40
16572,-132.60,-967.20,-132.60
16589,-179.40,-951.60,-148.20
16607,-132.60,-951.60,-148.20
16624,-140.40,-951.60,-132.60
16642,-101.40,-982.80,-187.20
16660,-156.00,-975.00,-187.20
16677,-132.60,-951.60,-132.60
16695,-148.20,-951.60,-195.00
16713,-140.40,-943.80,-171.60
16730,-148.20,-967.20,-124.80
16754,-132.60,-936.00,-132.60
16771,-140.40,-975.00,-156.00
16789,-124.80,-951.60,-148.20
16807,-132.60,-943.80,-163.80
16824,-132.60,-951.60,-148.20
16842,-117.00,-975.00,-148.20
16859,-132.60,-982.80,-156.00
16877,-132.60,-943.80,-202.80
16895,-117.00,-936.00,-163.80
16927,-124.80,-936.00,-117.00
16945,-132.60,-975.00,-156.00
16963,-117.00,-959.40,-124.80
16980,-101.40,-951.60,-140.40
16998,-101.40,-982.80,-140.40
17016,-140.40,-959.40,-132.60
17033,-140.40,-943.80,-163.80
17057,-148.20,-975.00,-179.40
17074,-132.60,-959.40,-179.40
17092,-132.60,-936.00,-132.60
17109,-124.80,-975.00,-171.60
17127,-109.20,-951.60,-156.00
17145,-148.20,-943.80,-195.00
17162,-132.60,-959.40,-124.80
17180,-124.80,-959.40,-163.80
17197,-140.40,-975.00,-187.20
17215,-109.20,-990.60,-156.00
17233,-140.40,-967.20,-187.20
17250,-140.40,-990.60,-187.20
17268,-132.60,-936.00,-132.60
17286,-132.60,-951.60,-132.60
17303,-140.40,-975.00,-156.00
17330,-109.20,-959.40,-132.60
17348,-156.00,-943.80,-163.80
17371,-132.60,-936.00,-163.80
17401,-140.40,-936.00,-140.40
17419,-93.60,-967.20,-140.40
17436,-132.60,-943.80,-148.20
17454,-132.60,-959.40,-132.60
17471,-140.40,-959.40,-124.80
17489,-132.60,-967.20,-140.40
17507,-124.80,-975.00,-179.40
17524,-148.20,-943.80,-179.40
17542,-140.40,-982.80,-140.40
17568,-132.60,-943.80,-202.80
17586,-101.40,-975.00,-156.00
17604,-132.60,-936.00,-163.80
17621,-156.00,-943.80,-195.00
17639,-132.60,-959.40,-156.00
17656,-140.40,-936.00,-132.60
17680,-132.60,-936.00,-132.60
17698,-163.80,-943.80,-179.40
17715,-140.40,-998.40,-179.40
17733,-132.60,-920.40,-187.20
17750,-179.40,-959.40,-148.20
17768,-140.40,-967.20,-132.60
17786,-101.40,-982.80,-132.60
17803,-124.80,-975.00,-148.20
17821,-140.40,-943.80,-179.40
17838,-148.20,-1037.40,-195.00
17871,-156.00,-904.80,-117.00
17888,-140.40,-990.60,-156.00
17906,-132.60,-936.00,-163.80
17924,-140.40,-959.40,-187.20
17941,-148.20,-904.80,-148.20
17959,-202.80,-959.40,-195.00
17977,-132.60,-936.00,-156.00
18000,-351.00,-889.20,-93.60
18018,-358.80,-936.00,-218.40
18036,-296.40,-998.40,-179.40
18053,-452.40,-608.40,-124.80
18071,0.00,-1279.20,-195.00
18088,483.60,-1973.40,-499.20
18106,-499.20,312.00,-62.40
18124,-273.00,-2379.00,-132.60
18141,-413.40,343.20,-54.60
18159,-109.20,-2340.00,-101.40
18176,-1092.00,421.20,0.00
18194,-163.80,187.20,-241.80
18212,-748.80,-2761.20,-296.40
18229,23.40,109.20,-78.00
18247,-273.00,-2191.80,-195.00
18264,140.40,-351.00,-62.40
18282,-78.00,-1170.00,-187.20
18317,-39.00,-889.20,78.00
18344,0.00,-904.80,-85.80
18362,-85.80,-998.40,-195.00
18379,-31.20,-982.80,-249.60
18397,-78.00,-889.20,-241.80
18414,-62.40,-990.60,-280.80
18432,0.00,-975.00,-163.80
18449,-62.40,-975.00,-171.60
18467,-70.20,-951.60,-148.20
18485,-70.20,-928.20,-202.80
18502,-46.80,-998.40,0.00
18520,-39.00,-904.80,-101.40
18537,-62.40,-928.20,-93.60
18555,-54.60,-990.60,-85.80
18573,0.00,-998.40,-156.00
18590,-54.60,-936.00,-148.20
18608,0.00,-920.40,-148.20
18631,-78.00,-951.60,-163.80
18648,-70.20,-982.80,-109.20
18666,-39.00,-936.00,-171.60
18684,-70.20,-982.80,-124.80
18701,-78.00,-967.20,-132.60
18728,-109.20,-951.60,-179.40
18745,0.00,-904.80,-226.20
18763,-241.80,-1138.80,109.20
18780,-62.40,-975.00,0.00
18813,-234.00,-1021.80,-62.40
18830,-46.80,-975.00,-187.20
18848,-31.20,-1021.80,0.00
18865,-70.20,-998.40,-62.40
18883,-109.20,-967.20,-195.00
18901,-70.20,-1068.60,0.00
18918,-483.60,-1357.20,374.40
18936,-195.00,-1201.20,117.00
18953,-124.80,-1076.40,257.40
18977,-702.00,-1115.40,273.00
18994,-132.60,-1146.60,0.00
19012,78.00,-897.00,-382.20
19029,226.20,1731.60,-2472.60
19047,0.00,-865.80,-452.40
19065,163.80,-93.60,-429.00
19082,54.60,-655.20,-195.00
19100,-210.60,-1193.40,-304.20
19117,-319.80,-951.60,0.00
19135,-351.00,-858.00,-280.80
19152,-834.60,-1778.40,2332.20
19170,-296.40,-2059.20,-280.80
19188,-163.80,-1248.00,-468.00
19205,-46.80,-1255.80,-140.40
19223,-46.80,-998.40,0.00
19252,0.00,-780.00,-312.00
19269,23.40,-889.20,0.00
19293,-23.40,-858.00,-117.00
19310,-117.00,-748.80,0.00
19328,117.00,-748.80,-78.00
19355,0.00,-998.40,-101.40
19372,70.20,-975.00,-374.40
19389,241.80,-889.20,-460.20
19407,210.60,-850.20,-296.40
19425,312.00,-998.40,85.80
19442,421.20,-998.40,0.00
19460,31.20,-920.40,-202.80
19477,-62.40,-998.40,-226.20
19495,156.00,-881.40,-226.20
19512,288.60,-998.40,-187.20
19530,179.40,-975.00,-257.40
19547,93.60,-647.40,-202.80
19565,-70.20,-959.40,171.60
19583,39.00,-764.40,85.80
19600,561.60,-249.60,93.60
19615,-78.00,-538.20,-366.60
19633,-850.20,-889.20,-631.80
19650,1318.20,647.40,-62.40
19668,-397.80,694.20,0.00
19685,-280.80,-1107.60,187.20
19703,-475.80,-998.40,195.00
19736,3237.00,-6637.80,1092.00
19754,-2230.80,-780.00,865.80
19771,2449.20,-429.00,1201.20
19789,1528.80,-499.20,2932.80
19807,-4204.20,-1396.20,-2605.20
19824,171.60,-1185.60,327.60
19842,78.00,-748.80,-226.20
19860,78.00,-904.80,-62.40
19877,54.60,-1076.40,-156.00
19917,15.60,-959.40,-124.80
19934,23.40,-904.80,-132.60
19958,39.00,-1310.40,46.80
19975,132.60,-1084.20,0.00
19993,85.80,-998.40,-179.40
20010,78.00,-967.20,-210.60
20028,39.00,-967.20,-132.60
20045,62.40,-998.40,-124.80
20063,85.80,-998.40,-101.40
20081,54.60,-982.80,-132.60
20098,0.00,-951.60,-101.40
20115,7.80,-975.00,-117.00
20133,46.80,-990.60,-179.40
20150,85.80,-982.80,-179.40
20180,117.00,-990.60,-132.60
20198,109.20,-998.40,-109.20
20215,62.40,-967.20,-156.00
20233,78.00,-998.40,-124.80
20251,85.80,-943.80,-171.60
20274,54.60,-967.20,-140.40
20292,78.00,-998.40,-124.80
20309,54.60,-982.80,-70.20
20327,54.60,-967.20,-109.20
20345,46.80,-975.00,-163.80
20362,70.20,-982.80,-156.00
20389,78.00,-1021.80,-171.60
20407,23.40,-967.20,-148.20
20424,54.60,-959.40,-93.60
20442,78.00,-975.00,-132.60
20460,93.60,-967.20,-140.40
20477,54.60,-967.20,-140.40
20495,85.80,-982.80,-85.80
20512,54.60,-982.80,-93.60
20530,54.60,-982.80,-124.80
20548,62.40,-998.40,-124.80
20565,46.80,-975.00,-124.80
20583,62.40,-998.40,-124.80
20607,54.60,-982.80,-85.80
20624,78.00,-982.80,-101.40
20642,54.60,-951.60,-117.00
20659,62.40,-990.60,-124.80
20692,46.80,-998.40,-124.80
20709,54.60,-967.20,-101.40
20727,23.40,-975.00,-132.60
20745,78.00,-998.40,-124.80
20762,78.00,-990.60,-124.80
20780,46.80,-990.60,-148.20
20797,78.00,-998.40,-124.80
20815,54.60,-982.80,-101.40
20832,23.40,-951.60,-132.60
20850,54.60,-982.80,-70.20
20868,46.80,-982.80,-140.40
20885,46.80,-982.80,-124.80
20903,54.60,-982.80,-109.20
20920,46.80,-998.40,-124.80
20955,46.80,-998.40,-101.40
20972,54.60,-951.60,-101.40
20990,46.80,-975.00,-124.80
21008,54.60,-998.40,-156.00
21025,54.60,-967.20,-117.00
21043,46.80,-990.60,-124.80
21073,93.60,-998.40,-62.40
21099,85.80,-990.60,-140.40
21117,62.40,-998.40,-140.40
21134,54.60,-951.60,-132.60
21152,54.60,-951.60,-70.20
21169,39.00,-951.60,-132.60
21187,62.40,-998.40,-78.00
21205,54.60,-1021.80,-148.20
21223,54.60,-975.00,-163.80
21240,31.20,-990.60,-93.60
21258,46.80,-998.40,-124.80
21275,78.00,-982.80,-124.80
21290,39.00,-943.80,-210.60
21308,46.80,-982.80,-163.80
21326,54.60,-998.40,-140.40
21343,70.20,-951.60,-109.20
21361,70.20,-998.40,-124.80
21379,85.80,-998.40,-117.00
21396,85.80,-975.00,-78.00
21414,78.00,-998.40,-124.80
21441,46.80,-943.80,-101.40
21459,70.20,-959.40,-148.20
21476,70.20,-998.40,0.00
21494,54.60,-967.20,-132.60
21511,85.80,-967.20,-132.60
21529,85.80,-982.80,-117.00
21547,39.00,-967.20,-93.60
21564,54.60,-1037.40,-117.00
21582,78.00,-967.20,-85.80
21606,54.60,-990.60,-124.80
21638,31.20,-975.00,-163.80
21656,54.60,-998.40,-124.80
21673,46.80,-982.80,-124.80
21691,15.60,-975.00,-140.40
21709,0.00,-982.80,-117.00
21726,78.00,-998.40,-62.40
21744,101.40,-975.00,-156.00
21761,62.40,-951.60,-93.60
21779,39.00,-998.40,-124.80
21797,78.00,-951.60,-124.80
21814,117.00,-982.80,-117.00
21832,117.00,-998.40,-140.40
21850,78.00,-998.40,-132.60
21867,109.20,-951.60,-93.60
21885,93.60,-998.40,-124.80
21903,31.20,-990.60,-109.20
21920,62.40,-998.40,-93.60
21944,46.80,-990.60,-148.20
21962,0.00,-943.80,-156.00
21991,54.60,-982.80,-78.00
22008,31.20,-975.00,-109.20
22026,54.60,-998.40,-124.80
22044,39.00,-975.00,-117.00
22061,46.80,-943.80,-101.40
22079,46.80,-998.40,-117.00
22097,78.00,-998.40,-93.60
22114,46.80,-959.40,-132.60
22132,54.60,-975.00,-132.60
22150,23.40,-982.80,-124.80
22167,46.80,-998.40,-93.60
22185,54.60,-967.20,-93.60
22203,31.20,-975.00,-109.20
22220,78.00,-982.80,-93.60
22238,23.40,-975.00,-85.80
22264,54.60,-998.40,-93.60
22288,54.60,-951.60,-124.80
22306,23.40,-990.60,-124.80
22323,62.40,-936.00,-101.40
22341,78.00,-998.40,-124.80
22359,31.20,-982.80,-163.80
22376,7.80,-951.60,-101.40
22394,46.80,-998.40,-93.60
22412,85.80,-943.80,-70.20
22429,54.60,-975.00,-93.60
22457,54.60,-982.80,-93.60
22474,54.60,-998.40,-93.60
22492,46.80,-975.00,-124.80
22510,15.60,-967.20,-140.40
22527,101.40,-998.40,-93.60
22545,54.60,-998.40,-109.20
22578,31.20,-982.80,-124.80
22596,46.80,-951.60,-117.00
22614,78.00,-982.80,-124.80
22637,70.20,-982.80,-78.00
22655,54.60,-982.80,-62.40
22673,70.20,-990.60,-124.80
22690,46.80,-998.40,-109.20
22708,78.00,-998.40,-109.20
22726,62.40,-990.60,-124.80
22744,78.00,-936.00,-156.00
22761,39.00,-943.80,-148.20
22779,46.80,-998.40,-109.20
22797,70.20,-1037.40,-156.00
22815,23.40,-967.20,-78.00
22832,85.80,-998.40,-117.00
22850,78.00,-982.80,-78.00
22868,70.20,-967.20,-93.60
22886,23.40,-982.80,-117.00
22903,39.00,-959.40,-148.20
22933,31.20,-990.60,-124.80
22950,15.60,-990.60,-156.00
22974,78.00,-990.60,-78.00
22992,46.80,-990.60,-78.00
23009,46.80,-959.40,-124.80
23027,54.60,-998.40,-124.80
23045,31.20,-943.80,-124.80
23062,39.00,-959.40,-132.60
23080,54.60,-959.40,-124.80
23098,46.80,-967.20,-70.20
23115,78.00,-982.80,-78.00
23133,78.00,-998.40,-124.80
23151,46.80,-1021.80,-93.60
23169,46.80,-959.40,-132.60
23186,39.00,-998.40,-78.00
23204,62.40,-975.00,-117.00
23222,39.00,-951.60,-124.80
23239,23.40,-959.40,-101.40
